ticker,week_start,snapshot_type,snapshot_date,price,avg_call_iv,avg_put_iv,iv_skew,call_volume,put_volume,put_call_volume_ratio,call_open_interest,put_open_interest,put_call_oi_ratio,num_contracts,avg_call_delta,avg_put_delta,avg_gamma,avg_call_theta,avg_put_theta,avg_vega,avg_call_rho,avg_put_rho
IBIT,2026-08-31,start,2026-08-31,44.07500076293945,0.9024633449748408,0.6696013483415572,-0.2328619966332837,7179.0,11324.0,1.5773784649672655,216464.0,125786.0,0.5810943159139625,116.0,0.5747642608523801,-0.3859176580157168,0.0411485943170035,-0.0384610962257939,-0.0237191310611887,0.0041133730594609,0.0021804609803435,-0.0021245139423876
AAPL,2026-08-31,start,2026-08-31,317.7049865722656,0.844534325187437,0.5995385505050909,-0.2449957746823461,10924.0,7449.0,0.681893079458074,98430.0,54608.0,0.5547902062379356,123.0,0.5684112592855134,-0.2620878300773308,0.0079662986759518,-0.265818858714982,-0.112897835542347,0.030005201556557,0.015934576790212,-0.0099116520482929
AMZN,2026-08-31,start,2026-08-31,262.1600036621094,0.7391781376065338,0.644850642553711,-0.0943274950528227,7919.0,9711.0,1.2262911983836342,97894.0,56949.0,0.5817414754734713,105.0,0.5448569062184268,-0.3373443850492449,0.0091503485571718,-0.1454204719419239,-0.1219929811495016,0.0249686272108629,0.0126856993697339,-0.0107518725630646
TLT,2026-08-31,start,2026-08-31,82.2750015258789,0.3610280426735102,0.3622082694284539,0.0011802267549437,9879.0,6208.0,0.6284036845834599,225662.0,63182.0,0.2799851104749581,81.0,0.4033381926754856,-0.4513798555814939,0.0686153282695585,-0.0271413789976353,-0.0411089306599738,0.0096664196852483,0.0033686479668656,-0.0043741035781765
INTC,2026-08-31,start,2026-08-31,90.43000030517578,1.111499296313757,1.2536342788567338,0.1421349825429767,10069.0,11731.0,1.16506107855795,127805.0,85311.0,0.6675090958882672,158.0,0.2754149221487279,-0.6121234031499329,0.0163866315974372,-0.0994727241902549,-0.2208043526998302,0.0119694461098288,0.0023089429078625,-0.0078861769844477
IWM,2026-08-31,start,2026-08-31,293.7200012207031,0.4300985175851675,0.3218106910279422,-0.1082878265572253,4024.0,9299.0,2.3108846918489068,80845.0,175724.0,2.173591440410662,215.0,0.430039320331078,-0.3258318004052501,0.012053318349925,-0.1799861087368651,-0.0189083071539922,0.0247027395517423,0.0125069961726507,-0.0110671527627931
MU,2026-08-31,start,2026-08-31,946.6599731445312,0.6517086550093432,1.6536719008869234,1.0019632458775802,7753.0,29507.0,3.805881594221592,59122.0,96168.0,1.6266026183146711,496.0,0.4597614269322299,-0.2349527134274815,0.0010347260210296,-0.3251954963661008,-1.129100741450993,0.0684254505966315,0.0322339228465647,-0.0301021578024497
MSTR,2026-08-31,start,2026-08-31,127.44000244140624,1.4332346476236977,1.180882996272451,-0.2523516513512467,9912.0,19614.0,1.978813559322034,243014.0,167401.0,0.6888533170928424,205.0,0.5329430873974305,-0.3063241948301745,0.010742197858415,-0.1855538254820452,-0.1688517906442623,0.015719791532145,0.0055328722736156,-0.0049749027390736
MSFT,2026-08-31,start,2026-08-31,510.2049865722656,0.7275627032001202,0.5816894898947692,-0.1458732133053509,3665.0,3664.0,0.9997271487039564,84409.0,44170.0,0.523285431648284,169.0,0.6335188253730639,-0.188838851005434,0.0055253170585974,-0.3256135685653321,-0.1974105753544178,0.0520626050191894,0.0292511145383823,-0.0111028248039952
GLD,2026-08-31,start,2026-08-31,405.5199890136719,0.7642767806886372,0.3339364542069394,-0.4303403264816978,8496.0,9908.0,1.1661958568738229,174703.0,67086.0,0.3840002747520077,269.0,0.478510386494788,-0.2952054964305193,0.0083218729571508,-0.436947181331449,-0.0703757569558343,0.0470538978409455,0.0184386622924508,-0.0136751574770875
VIX,2026-08-31,start,2026-08-31,15.350000381469728,3.447309814660905,3.465299681114784,0.0179898664538784,1799.0,515.0,0.2862701500833796,73877.0,46373.0,0.6277055105107138,73.0,0.178514033036411,-0.6796121930307959,0.0454823986855544,-0.0300335752646565,-0.20621155002401,0.0009375219772462,0.0001210505640349,-0.0012122314109152
ETHA,2026-08-31,start,2026-08-31,18.434999465942383,1.9864342575555096,1.8654600461647728,-0.120974211390737,3431.0,2366.0,0.689594870300204,85041.0,75929.0,0.8928516833056996,82.0,0.5344166933665603,-0.3848108509831743,0.0738902233197614,-0.0490926947186506,-0.0806638891506351,0.0028093743470484,0.0007229837095531,-0.0011365364250772
META,2026-08-31,start,2026-08-31,573.8300170898438,1.048161063510471,0.8561326113153274,-0.1920284521951436,7702.0,4095.0,0.5316800830952999,83159.0,36661.0,0.4408542671268293,304.0,0.3562036629990726,-0.3408739686983381,0.0030943643293274,-0.3817937075284603,-0.3387873932499566,0.051711354152165,0.0179183734133549,-0.0244871974999913
SLV,2026-08-31,start,2026-08-31,60.02000045776367,1.1212682657470705,0.6099818451672064,-0.5112864205798641,7139.0,6302.0,0.8827566886118504,80000.0,40291.0,0.5036375,162.0,0.5395749393577172,-0.3452440035594375,0.028594855980409,-0.0568954786607793,-0.0211091162580273,0.0054569166971756,0.0027056389351649,-0.0025946792350959
NFLX,2026-08-31,start,2026-08-31,81.1500015258789,0.9248728320843244,0.723691609375,-0.2011812227093243,5389.0,2311.0,0.4288365188346632,70668.0,27239.0,0.3854502745231222,91.0,0.557867927449068,-0.38502696745019,0.0284219999675038,-0.0944104847167391,-0.0625822391530258,0.0095026076882455,0.0039275804740522,-0.0040460539887432
PFE,2026-08-31,start,2026-08-31,27.825000762939453,1.586296751302083,0.9012365608162716,-0.6850601904858112,2540.0,713.0,0.2807086614173228,31885.0,16332.0,0.5122157754429982,62.0,0.6117677038432895,-0.3307063274319478,0.0952893496068195,-0.1012361892082824,-0.0399213248437496,0.0047444636215128,0.001411718103821,-0.0011511843057594
SOFI,2026-08-31,start,2026-08-31,17.61989974975586,1.8925178780241936,1.516889210638231,-0.3756286673859625,14998.0,5494.0,0.3663155087344979,129863.0,51624.0,0.3975266242116692,62.0,0.4757609439177742,-0.43679924115859,0.0795028363858048,-0.0583559868002264,-0.066271944233151,0.0025415965564636,0.0006521567282144,-0.0010921208927566
COIN,2026-08-31,start,2026-08-31,177.5850067138672,1.296265815212302,1.6017741654084856,0.3055083501961837,2585.0,3798.0,1.4692456479690523,72603.0,31959.0,0.4401884219660344,149.0,0.4422455576254952,-0.305336900521019,0.0071093452151518,-0.3027044269771595,-0.3027530283035124,0.0215325164906721,0.006823079454912,-0.0073966110989605
GOOGL,2026-08-31,start,2026-08-31,341.06988525390625,0.9528209738680208,0.9514700428621534,-0.0013509310058674,3811.0,2210.0,0.5799002886381527,63746.0,42817.0,0.6716813603990839,153.0,0.4035617045842848,-0.3232444252633643,0.0064033779392371,-0.2534764288387906,-0.1928986262420751,0.0325210843397513,0.0119420132225823,-0.0135968643066076
PLTR,2026-08-31,start,2026-08-31,185.4349975585937,1.5745056219606983,0.9253525207960752,-0.6491531011646232,8672.0,11877.0,1.3695802583025831,122886.0,102997.0,0.8381508064384877,181.0,0.6472961309432819,-0.1930849938177894,0.0054439650217697,-0.2129878554634774,-0.083758200836748,0.0133681913962414,0.0091324483478437,-0.004604249768906
SHOP,2026-08-31,start,2026-08-31,145.6999969482422,1.4111770364708534,0.9166270195154992,-0.4945500169553541,991.0,1087.0,1.0968718466195762,10444.0,14425.0,1.3811757947146688,127.0,0.5617370144262256,-0.3185469378115893,0.0152720553017576,-0.5774628538818444,-0.215746507672756,0.0277165710122103,0.0073162971369792,-0.0056793613615875
XOM,2026-08-31,start,2026-08-31,160.77499389648438,0.7165034522247314,0.7105087728389619,-0.0059946793857695,2572.0,1559.0,0.6061430793157077,16666.0,7138.0,0.4282971318852754,63.0,0.4860945287163534,-0.2885963425979863,0.0174551830052941,-0.2138849479541418,-0.1471072022430795,0.0238127370777217,0.007479611964021,-0.0055633166143357
AMD,2026-08-31,start,2026-08-31,470.3301086425781,1.561553708422596,1.2517788775102243,-0.3097748309123715,6251.0,16508.0,2.640857462805951,75333.0,71597.0,0.950406860207346,340.0,0.4527623987647793,-0.269356646071913,0.0026668374740458,-0.315795669468214,-0.406723079890788,0.0388985187702289,0.01509652694045,-0.0160809285280758
BAC,2026-08-31,start,2026-08-31,62.20500183105469,0.892515453007139,0.5885982015625,-0.303917251444639,6199.0,1173.0,0.1892240683981287,46220.0,14442.0,0.3124621376027693,54.0,0.5103755901636734,-0.3351640759261712,0.0476556205827244,-0.0965680932654338,-0.0470145117391943,0.0079455100372784,0.002895294143763,-0.0024890288958211
FIG,2026-08-31,start,2026-08-31,27.39999961853028,1.666881307571766,1.6424416820126486,-0.0244396255591174,1691.0,933.0,0.5517445298639858,15205.0,7422.0,0.4881289049654719,85.0,0.5363378338240333,-0.3419232745863325,0.0609000938994357,-0.0997663535978036,-0.0950295167652722,0.0053159956604632,0.0012121922335269,-0.0012181689502534
RKLB,2026-08-31,start,2026-08-31,63.4900016784668,1.2996877356599508,1.1836241885318397,-0.1160635471281112,2406.0,1317.0,0.5473815461346634,31899.0,19474.0,0.6104893570331358,110.0,0.2700188584147157,-0.6553550370560259,0.0222821566259562,-0.1108421432241792,-0.0946931263469363,0.0082201729019661,0.0015798607295197,-0.006037151294479
SPCX,2026-08-31,start,2026-08-31,141.97999572753906,2.1192604054061226,1.0437569157377202,-1.0755034896684024,23368.0,20012.0,0.8563847997261211,173590.0,144590.0,0.8329396854657526,186.0,0.6067462054113782,-0.3110664748798169,0.0112127560020824,-0.3458532939797626,-0.0999106233044518,0.0169844765779756,0.0066588963429405,-0.0059442847528173
SPY,2026-08-31,intermediate,2026-09-03,767.9400024414062,0.6920399326536566,0.3347898567863132,-0.3572500758673433,124748.0,88518.0,0.709574502196428,370958.0,418345.0,1.127742224187105,425.0,0.4568473223891759,-0.3713349457346095,0.0051716176379156,-0.4948243646336239,0.0031363987479729,0.0148456329182167,0.0085496446684801,-0.0082102471218858
QQQ,2026-08-31,intermediate,2026-09-03,711.6599731445312,0.7602709172782063,0.5013632919715062,-0.2589076253067001,71445.0,70397.0,0.9853313737840296,222112.0,293967.0,1.3235079599481343,516.0,0.5017933148026752,-0.2900698579012864,0.0046825720491709,-0.4002955077703996,-0.0329070769434685,0.0131869366347844,0.0085451393472878,-0.0059137740862795
SPX,2026-08-31,intermediate,2026-09-03,7695.509765625,,,,,,,,,,,,,,,,,,
TSLA,2026-08-31,intermediate,2026-09-03,376.1099853515625,1.0874023303318776,1.7275881617974174,0.6401858314655398,338804.0,134365.0,0.3965862268450195,269367.0,209261.0,0.7768620506595092,217.0,0.4532670752898221,-0.2765069007060941,0.0038436634101774,-0.1928615505426001,-0.5679118747999592,0.0094911138821418,0.0035511283152811,-0.0032646418159735
NVDA,2026-08-31,intermediate,2026-09-03,228.2098999023437,2.223943598804009,1.7171063480206388,-0.50683725078337,310337.0,140933.0,0.454128898584442,586562.0,504455.0,0.8600199126435057,149.0,0.5461734428825692,-0.3398342252009116,0.0061217451852154,-0.147755555153348,-0.121282678099081,0.0034185367266026,0.0023040694201578,-0.0025289386110388
IBIT,2026-08-31,intermediate,2026-09-03,44.720001220703125,1.2998085191009003,1.170302165912829,-0.1295063531880713,20975.0,9378.0,0.447103694874851,229727.0,152211.0,0.6625734023427807,116.0,0.6119318558341049,-0.361199523585462,0.0388743665791646,-0.0204252353374279,-0.0247340957535581,0.0008614258785841,0.0005927175985011,-0.0004998880786219
AAPL,2026-08-31,intermediate,2026-09-03,327.1050109863281,1.1667631323439074,1.2265064686059168,0.0597433362620094,88924.0,45117.0,0.5073658404930053,169156.0,121038.0,0.7155406843387169,123.0,0.6511091296941371,-0.196655008777989,0.0070370438132521,-0.1671863434973321,-0.172904643603621,0.0063804881633515,0.0047274650380916,-0.0018937523736927
AMZN,2026-08-31,intermediate,2026-09-03,257.3900146484375,1.326499866432883,0.777110100830078,-0.5493897656028053,63296.0,21292.0,0.3363877654196158,137359.0,74265.0,0.5406635167699241,105.0,0.5030164191420073,-0.3924774762300324,0.0085091123296498,-0.3727762885512291,-0.0298781106329353,0.0058730837748952,0.0028810252968996,-0.0030723928651059
TLT,2026-08-31,intermediate,2026-09-03,82.18000030517578,0.566229683866279,0.2123332714843749,-0.353896412381904,8751.0,8563.0,0.978516740943892,240485.0,67233.0,0.2795725305112585,81.0,0.3995739963986944,-0.5081302661624532,0.0569486400475563,-0.0423515919652482,0.0010394141867727,0.001642031252021,0.0008348126072268,-0.0012186776830491
INTC,2026-08-31,intermediate,2026-09-03,88.7750015258789,1.7241409196244155,1.2345594210428588,-0.4895814985815567,23043.0,10069.0,0.4369656728724558,174812.0,94224.0,0.5390018991831225,158.0,0.2440638811748162,-0.6842384334787889,0.0139827851375888,-0.1747735337343214,-0.1123184065526082,0.0023105980107325,0.0005048634009005,-0.0021361266953949
IWM,2026-08-31,intermediate,2026-09-03,293.79998779296875,0.6677718449988732,0.4607745864345791,-0.206997258564294,8098.0,16973.0,2.0959496171894294,139512.0,205259.0,1.4712641206491197,215.0,0.4358365954990055,-0.3182185132267078,0.012199590820048,-0.3328644543117675,-0.0048406818971323,0.0070281071695023,0.0031817804715952,-0.0027040560468335
MU,2026-08-31,intermediate,2026-09-03,934.9906005859376,3.011826221355732,2.1428778865568514,-0.8689483347988802,70177.0,33211.0,0.4732462202715989,109919.0,124539.0,1.1330070324511683,496.0,0.4243803486642707,-0.2737674781193194,0.00127674695598,-2.7431596317904607,-0.1875519661682938,0.0210789544286487,0.0071422118673264,-0.0084338027453941
MSTR,2026-08-31,intermediate,2026-09-03,134.19000244140625,0.5775985650860821,2.043751510286626,1.4661529452005442,34622.0,17544.0,0.5067298249667841,239142.0,177563.0,0.7425002718050363,205.0,0.5994382621548442,-0.2184839865214692,0.009513586482212,-0.0635617473281824,-0.6170408481796107,0.0045812511319646,0.0016374820235358,-0.000924320150334
MSFT,2026-08-31,intermediate,2026-09-03,511.489990234375,1.0407073462987209,0.90403823833759,-0.1366691079611307,46279.0,9810.0,0.2119751939324531,99390.0,57561.0,0.5791427709025053,169.0,0.6466485307331243,-0.1837461981729523,0.0053522785050269,-0.2413376890569122,-0.226180377492776,0.0117722404588948,0.0075158407796229,-0.0026912396379373
GLD,2026-08-31,intermediate,2026-09-03,409.489990234375,0.9284814541545664,0.642177035475511,-0.2863044186790555,11737.0,7501.0,0.6390900570844339,188335.0,96525.0,0.5125175883399262,269.0,0.5367171226482841,-0.2407081425726721,0.0088366658500017,-0.1741297673254141,-0.1798578706277195,0.0109612370392533,0.0052870409548342,-0.0028081123835228
VIX,2026-08-31,intermediate,2026-09-03,15.100000381469728,2.617318069802989,0.8268301826985679,-1.7904878871044212,5022.0,353.0,0.0702907208283552,67099.0,6962.0,0.1037571349796569,70.0,0.1523313014105755,-0.6860243802689573,0.0461728277357425,-0.0342237644878021,-0.0112281723966732,0.001708073189395,0.0002927803248708,-0.0032909315123251
ETHA,2026-08-31,intermediate,2026-09-03,18.395000457763672,2.230780889185855,2.494410145596591,0.2636292564107361,5638.0,1714.0,0.3040085136573253,95118.0,82732.0,0.8697827961058895,82.0,0.5309647912924339,-0.4379985659266148,0.0589554738189758,-0.0339831681849796,-0.0254929435492189,0.0003617880293609,0.0001816911226589,-0.000305468657251
META,2026-08-31,intermediate,2026-09-03,610.9998168945312,1.848480769946628,1.2410634611560452,-0.6074173087905828,89444.0,20853.0,0.2331402888958454,116666.0,52477.0,0.4498054274595854,304.0,0.4253330029453757,-0.2441293470805467,0.0026343521752735,-1.3427044512636472,-0.1239855587213075,0.0161498170134203,0.0055981608945449,-0.0045258941560049
SLV,2026-08-31,intermediate,2026-09-03,59.89759826660156,1.4010410286865234,1.549343742497142,0.1483027138106185,7827.0,5730.0,0.7320812571866615,99677.0,51628.0,0.5179529881517301,162.0,0.5404520664737628,-0.3459130767080174,0.0280392106061895,-0.0318461210607099,-0.0260681641834559,0.0011973865163548,0.0006813871855452,-0.0006483376043793
NFLX,2026-08-31,intermediate,2026-09-03,82.58000183105469,1.7010268931513246,1.132631859917535,-0.5683950332337899,24912.0,3754.0,0.1506904303147077,96680.0,38182.0,0.3949317335539925,91.0,0.5912218771899892,-0.3697101786845547,0.0275872665655512,-0.1913754640739888,-0.0668850584710434,0.0025717314901841,0.0010604544539374,-0.0009731174569226
PFE,2026-08-31,intermediate,2026-09-03,28.63500022888184,2.614291459665009,1.2842167190867455,-1.3300747405782634,2147.0,807.0,0.375873311597578,59035.0,22603.0,0.382874565935462,62.0,0.6800646012501503,-0.2938642124590522,0.0953938754243027,-0.2257699796716425,-0.0499533234734777,0.0013575668294903,0.0004088904398413,-0.0002561396009661
SOFI,2026-08-31,intermediate,2026-09-03,18.114999771118164,2.78944310609879,1.002904466985887,-1.786538639112903,31635.0,13474.0,0.4259206574996049,166116.0,74517.0,0.4485841219388861,62.0,0.5106570580280729,-0.466383022231387,0.063710433782968,-0.1169090537681205,-0.0026906833679014,0.000545359576836,0.0001827016982756,-0.0002813720456488
COIN,2026-08-31,intermediate,2026-09-03,187.0399932861328,1.5653701810821117,2.193638475245425,0.6282682941633138,17679.0,5030.0,0.2845183551105831,75091.0,40634.0,0.5411300954841459,149.0,0.496194718657193,-0.256172379468255,0.0058967863452174,-0.3986207907051712,-0.4509242332243771,0.0057355694758935,0.0019911482117789,-0.001587801801793
GOOGL,2026-08-31,intermediate,2026-09-03,341.95001220703125,1.4811345556342892,1.356851545616472,-0.1242830100178171,41516.0,6740.0,0.1623470469216687,118191.0,57390.0,0.48556996725639,153.0,0.4073072881059393,-0.3296793976765149,0.0064150739198912,-0.3286387403969542,-0.1360787465338336,0.0076834879504435,0.0030331171692832,-0.0034486355337969
PLTR,2026-08-31,intermediate,2026-09-03,185.14010620117188,0.6219457564622527,1.9123033711261053,1.290357614663853,95635.0,37246.0,0.3894599257593977,158356.0,131625.0,0.8311967970901007,181.0,0.6622137720815505,-0.1818103954542315,0.0047352420045666,-0.0371322739215715,-0.3464542928739281,0.0032956869412166,0.0023706874304116,-0.0010943640637309
SHOP,2026-08-31,intermediate,2026-09-03,143.4550018310547,1.5817114388146032,1.5645827969655683,-0.0171286418490348,3104.0,1827.0,0.5885953608247423,13219.0,15045.0,1.1381345033663666,127.0,0.5843586485084221,-0.3052079700357207,0.020511727159018,-0.4843253385406004,-0.4590510160017296,0.008396515400712,0.0019662036280788,-0.0013574980261145
XOM,2026-08-31,intermediate,2026-09-03,164.51499938964844,1.1194192314147948,0.9734944213079638,-0.145924810106831,998.0,1268.0,1.2705410821643286,22253.0,10493.0,0.4715319282793331,63.0,0.5491161613501367,-0.236556481694337,0.0175058130405692,-0.3489012113591678,-0.1564477175045428,0.0064123932997547,0.0021596934129722,-0.0011495333065985
AMD,2026-08-31,intermediate,2026-09-03,446.7000122070313,2.489289073058124,2.013669920555985,-0.4756191525021389,22851.0,32971.0,1.442869021049407,94452.0,84216.0,0.8916274933299454,340.0,0.3991640368533863,-0.3474031293835197,0.0026038688623059,-0.3894836163570296,-0.1550230272398169,0.0075182710128764,0.0031207374510663,-0.0049744965158516
BAC,2026-08-31,intermediate,2026-09-03,62.6150016784668,1.1805667616850757,0.819340022265625,-0.3612267394194505,6281.0,2132.0,0.339436395478427,55116.0,19676.0,0.3569925248566659,54.0,0.5335911289319702,-0.3378807034567045,0.0498382300851665,-0.0912984609901653,-0.0455439130620066,0.0020985521221479,0.0007688436974578,-0.0006235984383357
FIG,2026-08-31,intermediate,2026-09-03,26.13999938964844,1.978200601494368,2.486516857910156,0.5083162564157886,606.0,664.0,1.0957095709570956,17379.0,8701.0,0.5006617181656021,85.0,0.48051697148237,-0.4129722108194733,0.0610671863444932,-0.076539145209706,-0.1689770510114362,0.0012806876810852,0.0002691295329369,-0.0003524704496359
RKLB,2026-08-31,intermediate,2026-09-03,63.02999877929688,2.0409494711999723,1.4601134156655369,-0.5808360555344356,5778.0,1507.0,0.2608168916580131,52739.0,21572.0,0.4090331633136768,110.0,0.2351289421090832,-0.6901146161365463,0.0190703776823207,-0.2897637540796866,-0.0711192566079455,0.0021193822159015,0.0003369318387829,-0.0015630202654428
SPCX,2026-08-31,intermediate,2026-09-03,148.38999938964844,2.551891639842158,2.080262820343667,-0.4716288194984908,93280.0,45969.0,0.4928066037735849,239640.0,200895.0,0.8383199799699549,186.0,0.6983753853195647,-0.2457521184792741,0.0089992006247499,-0.2760399599281433,-0.1574251473178815,0.003636390347247,0.0020488530091574,-0.0012212680925056
SPY,2026-08-31,end,2026-09-04,772.0999755859375,0.8120221980253988,0.5547016634335725,-0.2573205345918262,267608.0,317448.0,1.1862425637499627,423268.0,513949.0,1.2142401504484155,425.0,0.4908678491351332,-0.3452614334254166,0.0049298145394514,-0.1006611014564186,-0.0112448968336659,0.0018997170473798,0.0025113555946682,-0.0020747433171297
QQQ,2026-08-31,end,2026-09-04,721.3699951171875,0.6385977491303604,0.8826488274642061,0.2440510783338457,247860.0,289317.0,1.1672597434035343,296801.0,379397.0,1.2782874720772504,516.0,0.5556562008296584,-0.2305819617629905,0.0053663246822857,-0.0594832191867479,-0.3265967921084073,0.0034454571551824,0.0026017958973053,-0.0012852746769234
SPX,2026-08-31,end,2026-09-04,7737.18994140625,,,,,,,,,,,,,,,,,,
TSLA,2026-08-31,end,2026-09-04,357.3599853515625,2.152254575762411,1.9671806021050344,-0.1850739736573765,194008.0,233768.0,1.2049400024741248,295874.0,281339.0,0.9508743586797084,217.0,0.3884469283758634,-0.3727438966594081,0.0038386706431095,-0.1489239423187386,-0.1105450562208194,0.0015838879889753,0.0007860858518611,-0.0011437993858595
NVDA,2026-08-31,end,2026-09-04,233.7899932861328,3.299296244700362,2.252670951674732,-1.0466252930256306,484387.0,268319.0,0.5539351799284457,613469.0,688656.0,1.1225603901745649,149.0,0.5727150022332043,-0.3126727900351101,0.0058241507424695,-0.0884562000822858,-0.0383936421409723,0.0007821281112364,0.0006698466806939,-0.0006377390395612
IBIT,2026-08-31,end,2026-09-04,45.025001525878906,1.592165098152807,1.522722089672423,-0.0694430084803841,28860.0,15923.0,0.5517325017325018,266912.0,166636.0,0.6243106342165208,116.0,0.6180869255697408,-0.3586352859355683,0.0377441590121778,-0.0191086811904832,-0.0070443809102609,0.0001837635982531,0.0001626441179458,-0.0001344102466197
AAPL,2026-08-31,end,2026-09-04,323.0299072265625,2.051225926553049,1.4967950094454403,-0.5544309171076085,89606.0,113945.0,1.2716224359975894,179788.0,139117.0,0.7737835673126127,123.0,0.6163372693505518,-0.2350177019400209,0.00731913782801,-0.3906970290359456,-0.0164150218359578,0.0017018449601617,0.0011968306729807,-0.0006047146329544
AMZN,2026-08-31,end,2026-09-04,258.0199890136719,1.6835532219904117,1.3493254017578125,-0.3342278202325992,43307.0,19829.0,0.4578705521047406,144758.0,70623.0,0.4878694096353915,105.0,0.5213489490790646,-0.3830345818808468,0.0086620691584662,-0.0988324724679775,-0.0940809784001864,0.0011428233976532,0.0008165828601827,-0.0008139750400613
TLT,2026-08-31,end,2026-09-04,82.27999877929688,0.7693995771257267,0.293387502055921,-0.4760120750698057,22921.0,6819.0,0.2975001090702849,273883.0,71245.0,0.260129325295838,81.0,0.4126456046210096,-0.5006025906169085,0.0361283416355604,-0.0284632969838678,0.0040887712619487,0.0002830340845937,0.0002342086069907,-0.0003254762198535
INTC,2026-08-31,end,2026-09-04,94.66000366210938,1.2716582907490348,2.5744966443386885,1.3028383535896535,33709.0,15773.0,0.4679165801418019,184828.0,94411.0,0.510804639989612,158.0,0.3260159570940286,-0.5821039088339358,0.0141308026973394,-0.0239893101536262,-0.5499530554583685,0.0008338262569576,0.0001930984721849,-0.0005087853264622
IWM,2026-08-31,end,2026-09-04,294.9049987792969,0.5729070342782827,0.7740603605143227,0.20115332623604,49332.0,39073.0,0.7920416768020757,140278.0,218133.0,1.5550050613781206,215.0,0.4741880875718817,-0.3024690525859985,0.010463863996912,-0.0317451669459428,-0.0043770833009936,0.0007466999456368,0.0009467545338831,-0.0006979543827275
MU,2026-08-31,end,2026-09-04,998.760009765625,1.0779334516108583,3.3622921663736896,2.284358714762832,114900.0,50205.0,0.4369451697127937,141329.0,137924.0,0.9759072801760432,496.0,0.5021634673660188,-0.1938358051911086,0.0008701370714179,-0.1703943793023233,-1.893504964109164,0.004708490701316,0.0024980001297377,-0.0017123610782655
MSTR,2026-08-31,end,2026-09-04,140.44000244140625,2.770980721752026,2.3285607917706987,-0.4424199299813272,36668.0,24454.0,0.6669030217083015,200881.0,208977.0,1.0403024676300894,205.0,0.6477042076637283,-0.1853296870120826,0.010071926120338,-0.1453139109809491,-0.1218026438604021,0.0010123148975498,0.0004930522331386,-0.0002118775404713
MSFT,2026-08-31,end,2026-09-04,503.7099914550781,1.449707018144209,1.1668693557661003,-0.2828376623781086,20419.0,24939.0,1.2213624565355796,106447.0,63452.0,0.5960900729940721,169.0,0.6130634638380307,-0.2265829750134729,0.0056288562141864,-0.1714453226983237,-0.1824841348319733,0.0026723032549257,0.0019101513001439,-0.0008894936131759
GLD,2026-08-31,end,2026-09-04,404.9750061035156,1.460083476554469,0.6740298756760816,-0.7860536008783874,11321.0,26197.0,2.3140181962724142,191003.0,480312.0,2.51468301545002,269.0,0.5011888855095293,-0.2881756951393963,0.0079697222333915,-0.3539208284084015,-0.0150930231136462,0.0024397953116686,0.0013252367084308,-0.0009031261850571
VIX,2026-08-31,end,2026-09-04,14.109999656677246,2.93805489172894,1.6481188171386718,-1.2899360745902675,1962.0,439.0,0.2237512742099898,73030.0,9156.0,0.1253731343283582,70.0,0.1199058927462719,-0.7315043631674719,0.0552620676327535,-0.0366816665440801,-0.045384933306743,0.001478843162329,0.0001776341112651,-0.0028460772236882
ETHA,2026-08-31,end,2026-09-04,18.529300689697266,3.0051430417351974,3.211650905539773,0.2065078638045756,5056.0,798.0,0.1578322784810126,145173.0,81504.0,0.5614267115785994,82.0,0.5404520262184268,-0.4402887900782219,0.0646207280582717,-0.0067605970350429,-0.0040160489956913,6.504230731007168e-05,5.064121821008804e-05,-8.29619242494893e-05
META,2026-08-31,end,2026-09-04,611.2349853515625,0.9408247555541992,2.07794496713946,1.1371202115852606,29175.0,25875.0,0.8868894601542416,131483.0,62699.0,0.4768601264041739,304.0,0.4455268567156066,-0.2276043897449642,0.0025690967513009,-0.04700846717223,-0.8973717635852423,0.0029022086131111,0.0016130235160895,-0.0011510183776934
SLV,2026-08-31,end,2026-09-04,59.30500030517578,2.556253198608398,1.6609717201791157,-0.8952814784292824,11879.0,7212.0,0.6071218116003031,109114.0,57747.0,0.5292354784903862,162.0,0.5199720045301459,-0.366154560412143,0.0280078175219614,-0.0681691227080991,-0.0010018535146992,0.0002621670613889,0.0001756138319754,-0.0001844124208329
NFLX,2026-08-31,end,2026-09-04,81.19979858398438,2.5964280802585766,1.245947644097222,-1.3504804361613545,11616.0,3368.0,0.2899449035812672,101374.0,41197.0,0.4063862528853552,91.0,0.5649393662284315,-0.4059665658078145,0.0259558483696005,-0.3235788301396398,-0.0062244816360102,0.0006121244931676,0.0002718194733485,-0.0002853965617492
PFE,2026-08-31,end,2026-09-04,28.44499969482422,2.943421677616004,1.6224445925377158,-1.3209770850782885,2299.0,665.0,0.2892561983471074,57995.0,22532.0,0.3885162514009828,62.0,0.6957912949445941,-0.3262051194113824,0.1043380640933635,-0.1183883848822222,-0.0255808458091017,0.0002787752976995,0.0001148930317401,-7.605254089164106e-05
SOFI,2026-08-31,end,2026-09-04,18.020000457763672,2.435991068548388,2.517518783392137,0.0815277148437489,14101.0,12417.0,0.8805758456847033,167483.0,75589.0,0.45132341789913,62.0,0.5327933068816495,-0.4642764572425827,0.0832795636074863,-0.0104084323606738,-0.0152168000434339,9.460190047086946e-05,5.294528572653666e-05,-7.591112544996784e-05
